Method,No.,Feature,n real,n synthetic,Real mean,Synthetic mean,Difference,Welch t,p-value,KS,p < 0.05
CVAE,50,V9_IFNg,91,91,78.89835192083002,80.09669959938134,1.1983476785513147,-0.1048347219385394,0.9166676275527803,0.3626373626373626,No
CVAE,51,V8_IL2,91,91,130.1841593312693,131.90382712227958,1.7196677910102665,-0.11223027115388681,0.9107998146628097,0.26373626373626374,No
CVAE,52,V9_IL2,91,91,174.50123680030907,176.51229741023138,2.0110606099223105,-0.098441489891879,0.9217121524890481,0.24175824175824176,No
CVAE,53,V9Dual,91,91,19.905494527502373,20.444105881911057,0.5386113544086832,-0.17726329923360667,0.8595689065073544,0.34065934065934067,No
CVAE,54,V8Dual,91,91,8.972802202780167,10.067877800910027,1.0950755981298599,-0.8099965571834059,0.4193410483541019,0.32967032967032966,No
CVAE,55,IFNG_production,91,91,0.09224910548489008,0.09613385301206138,0.0038847475271713006,-0.3790410338619383,0.7052539591155852,0.3516483516483517,No
CVAE,56,Il2_production,91,91,0.2338140260551002,0.23355682407106673,-0.00025720198403347827,0.01662354562085468,0.9867604986307064,0.2087912087912088,No
CVAE,57,RATIO_CD4CD8,91,91,1.2654785350128845,1.380207468520154,0.11472893350726943,-1.0266448967624067,0.30655785577724776,0.34065934065934067,No
CVAE,58,V8Neut,91,91,265.0976501297165,252.6532705118368,-12.44437961787969,0.3211468170649069,0.7486161662436532,0.3626373626373626,No
CVAE,59,V9Neut,91,91,935.7140911647251,879.692888867724,-56.02120229700108,0.4914845032667488,0.6239589762401813,0.43956043956043955,No
CVAE,60,V7_ACE2,91,91,334.41255225716054,267.0987974732787,-67.31375478388185,1.6831595885123152,0.09508926163418999,0.21978021978021978,No
CVAE,61,V8_ACE2,91,91,136.17588026444992,111.209349831382,-24.966530433067916,1.5157980427010498,0.13233440430455753,0.4175824175824176,No
CVAE,62,V8b_ACE2,91,91,694.1192100441062,689.1779084258027,-4.941301618303555,0.09366085906113843,0.9255402405133408,0.3516483516483517,No
CVAE,63,V9_ACE2,91,91,523.224073766352,487.1184667230962,-36.105607043255816,0.6073726131613635,0.5446783698317189,0.32967032967032966,No
GMM,1,spikeProduction_D1D2,91,91,3.140899490524124,3.128243475169926,-0.012656015354198136,0.6407226346556459,0.5225206893882313,0.10989010989010989,No
GMM,2,spikeDecay_D1D2,91,91,0.024470117864209218,0.025753565744118214,0.0012834478799089964,-1.2768570036610674,0.2048726803751884,0.5054945054945055,No
GMM,3,spikeProduction_D3,91,91,0.62353461260324,0.6242860319850209,0.0007514193817809156,-0.6200144068409496,0.5364730180575648,0.2857142857142857,No
GMM,4,spikeDecay_D3,91,91,0.008703867730858562,0.007240787898778793,-0.0014630798320797687,1.4392406421763184,0.15354712946132743,0.5494505494505495,No
GMM,5,RBDProduction_D1D2,91,91,2.404523417189881,2.402492290014749,-0.002031127175131875,0.13957549106515732,0.8891519635837069,0.17582417582417584,No
GMM,6,RBDDecay_D1D2,91,91,0.021558716197262753,0.02002685900027915,-0.001531857196983604,1.4559189602538678,0.14889064284917558,0.5274725274725275,No
GMM,7,RBDProduction_D3,91,91,0.8169864972869119,0.8122598515762077,-0.004726645710704136,1.2419628798797833,0.21592169037055464,0.25274725274725274,No
GMM,8,RBDDecay_D3,91,91,0.011376512891889274,0.012060234228476555,0.0006837213365872806,-0.7025820561552797,0.48412740269069354,0.5054945054945055,No
GMM,9,V1_blood_IgGspike,91,91,6.896112140718397,7.678141626355412,0.7820294856370147,-0.7519550423248417,0.45308616110605204,0.2857142857142857,No
GMM,10,V4_blood_IgGspike,91,91,203.0056377518308,162.42195147472424,-40.58368627710655,1.0057829302201018,0.31588524720086564,0.21978021978021978,No
GMM,11,V4a_blood_IgGspike,91,91,125.34833855812366,97.4669733440483,-27.88136521407536,1.0035290873539624,0.31695711624104844,0.12087912087912088,No
GMM,12,V6_blood_IgGspike,91,91,924.6595707568493,892.8391431871352,-31.820427569714184,0.4093338947315085,0.682792127852609,0.15384615384615385,No
GMM,13,V8_blood_IgGspike,91,91,483.44704525287335,440.91819590788623,-42.52884934498712,0.6025257265996152,0.5475995598342287,0.17582417582417584,No
GMM,14,V8a_blood_IgGspike,91,91,339.3911614889627,334.9595625348143,-4.431598954148399,0.08532072994056364,0.9321014624350901,0.17582417582417584,No
GMM,15,V8b_blood_IgGspike,91,91,1349.6065938760946,1315.7047246576665,-33.901869218428146,0.7485289677636302,0.4551190841434435,0.3516483516483517,No
GMM,16,V9_blood_IgGspike,91,91,1015.3168724814614,988.3861846085433,-26.930687872918043,0.3649561545045799,0.7155731696106283,0.2087912087912088,No
GMM,17,V10_blood_IgGspike,91,91,962.7392485063154,932.4680815895836,-30.271166916731886,0.410339203175247,0.6820578343026417,0.37362637362637363,No
GMM,18,V11_blood_IgGspike,91,91,1314.8465629829154,1317.8040050464672,2.9574420635517527,-0.05985597910751161,0.95233688489312,0.32967032967032966,No
GMM,19,V1_blood_IgGRBD,91,91,5.13758461029975,5.772578509626808,0.6349938993270579,-0.5835117877557666,0.5602912043869899,0.4065934065934066,No
GMM,20,V4_blood_IgGRBD,91,91,226.04022855549067,139.2819426066273,-86.75828594886337,1.0567830142050174,0.29202696013398793,0.25274725274725274,No
GMM,21,V4a_blood_IgGRBD,91,91,159.47874348504203,79.7828481741004,-79.69589531094164,1.0932697188392548,0.2757363554899846,0.17582417582417584,No
GMM,22,V6_blood_IgGRBD,91,91,1757.633392538343,1605.9455606026963,-151.68783193564673,0.6691591290372896,0.504267471477372,0.18681318681318682,No
GMM,23,V8_blood_IgGRBD,91,91,562.1188489578583,447.82350785391674,-114.29534110394155,0.9835362395773283,0.3266684027782476,0.21978021978021978,No
GMM,24,V8a_blood_IgGRBD,91,91,494.1665499446156,446.1488807370866,-48.017669207529025,0.3924447397373602,0.6951940050314146,0.25274725274725274,No
GMM,25,V8b_blood_IgGRBD,91,91,2589.5026994170726,2486.183552500966,-103.31914691610655,0.5407182289493475,0.5893705367947897,0.0989010989010989,No
GMM,26,V9_blood_IgGRBD,91,91,1610.33636033928,1584.2665313888383,-26.06982895044166,0.10919435939296562,0.913170043174692,0.18681318681318682,No
GMM,27,V10_blood_IgGRBD,91,91,1740.3842333646921,1605.0371089977223,-135.34712436696987,0.5349761421808742,0.5933268477290319,0.17582417582417584,No
GMM,28,V11_blood_IgGRBD,91,91,2435.6731343898145,2411.760385115068,-23.912749274746602,0.10275620288368896,0.9182711498319411,0.15384615384615385,No
GMM,29,V4_Saliva_IgGspike,91,91,44.520155346000585,40.27118620996947,-4.248969136031114,1.025084559578328,0.30671049068258505,0.08791208791208792,No
GMM,30,V4_Saliva_IgGRBD,91,91,34.03445494174957,31.227179448079358,-2.8072754936702147,0.547573451843308,0.5846738083731811,0.10989010989010989,No
GMM,31,V5_Saliva_IgGspike,91,91,145.75231281021138,118.08642129583673,-27.66589151437465,1.732607482118294,0.084879484675898,0.14285714285714285,No
GMM,32,V5_Saliva_IgGRBD,91,91,153.54405279473943,112.74206768942403,-40.801985105315396,2.1088514275322665,0.036355446303270575,0.2087912087912088,Yes
GMM,33,V8_Saliva_IgGspike,91,91,125.64155031200293,118.55099483112713,-7.090555480875807,0.5002628322488895,0.6175094044456486,0.15384615384615385,No
GMM,34,V8_Saliva_IgGRBD,91,91,122.48972522295438,104.4018876526382,-18.087837570316182,1.225155126233631,0.22212095558921685,0.18681318681318682,No
GMM,35,V8b_Saliva_IgGspike,91,91,338.2158605004405,316.9930097768595,-21.22285072358102,1.3631839018536636,0.17452726986758857,0.18681318681318682,No
GMM,36,V8b_Saliva_IgGRBD,91,91,398.57266855436364,373.92241521982044,-24.65025333454321,1.2687011693722794,0.20618634463807414,0.18681318681318682,No
GMM,37,V9_Saliva_IgGspike,91,91,223.05881720666702,215.16316766529292,-7.895649541374098,0.4529092010244213,0.6511599776649937,0.0989010989010989,No
GMM,38,V9_Saliva_IgGRBD,91,91,255.26088198462685,251.41875248164922,-3.8421295029776275,0.1487813075303458,0.8818930334378682,0.0989010989010989,No
GMM,39,V4_Saliva_IgAspike,91,91,47.108007475570005,42.386968019244435,-4.72103945632557,1.032837517911041,0.3030657617126141,0.14285714285714285,No
GMM,40,V4_Saliva_IgARBD,91,91,43.100691578545415,40.43333618784999,-2.667355390695427,0.6655983580585243,0.5065214529827518,0.13186813186813187,No
GMM,41,V5_Saliva_IgAspike,91,91,84.73729122602023,70.66793907769434,-14.06935214832589,1.699072809647036,0.09106932658002301,0.13186813186813187,No
GMM,42,V5_Saliva_IgARBD,91,91,83.34017392108728,73.74331417008416,-9.596859751003123,1.0579015926798199,0.29151795992544666,0.14285714285714285,No
GMM,43,V8_Saliva_IgAspike,91,91,51.38416520219583,45.638806628001916,-5.745358574193915,1.0495743403607527,0.2953218151739854,0.14285714285714285,No
GMM,44,V8_Saliva_IgARBD,91,91,57.968210541285,58.062346752528306,0.09413621124330263,-0.011733531413805722,0.9906512372109482,0.15384615384615385,No
GMM,45,V8b_Saliva_IgAspike,91,91,46.935210124476924,48.168776039238814,1.2335659147618898,-0.2978325829293676,0.766175905382786,0.0989010989010989,No
GMM,46,V8b_Saliva_IgARBD,91,91,52.45808972107185,55.29097579796235,2.832886076890503,-0.4947975325070984,0.6213464501659631,0.16483516483516483,No
GMM,47,V9_Saliva_IgAspike,91,91,27.16994598647068,26.280081026747332,-0.8898649597233472,0.2676832451186737,0.7892507686534864,0.07692307692307693,No
GMM,48,V9_Saliva_IgARBD,91,91,26.604469154889767,29.639053127922853,3.0345839730330866,-0.48869203227763575,0.6256607701552135,0.14285714285714285,No
GMM,49,V8_IFNg,91,91,31.1695054599217,26.14150719655739,-5.02799826336431,1.1143986301215603,0.26663041290956335,0.10989010989010989,No
GMM,50,V9_IFNg,91,91,78.89835192083002,66.51722294517926,-12.381128975650768,0.9328660472391095,0.3521872536463372,0.12087912087912088,No
GMM,51,V8_IL2,91,91,130.1841593312693,115.98258610610124,-14.201573225168076,0.7683701192242867,0.4432763057412209,0.14285714285714285,No
GMM,52,V9_IL2,91,91,174.50123680030907,168.8485490987589,-5.652687701550178,0.22939912784996777,0.8188192074078275,0.12087912087912088,No
GMM,53,V9Dual,91,91,19.905494527502373,16.599493597889996,-3.3060009296123773,0.9198483924344573,0.3589046313794072,0.12087912087912088,No
GMM,54,V8Dual,91,91,8.972802202780167,6.707454747510153,-2.265347455270015,1.4463275349805627,0.14986820791331298,0.18681318681318682,No
GMM,55,IFNG_production,91,91,0.09224910548489008,0.08465919503814202,-0.0075899104467480605,0.6349264649486946,0.52630348295498,0.10989010989010989,No
GMM,56,Il2_production,91,91,0.2338140260551002,0.22562258661939547,-0.008191439435704745,0.438875743117192,0.6612792639403712,0.10989010989010989,No
GMM,57,RATIO_CD4CD8,91,91,1.2654785350128845,1.0026869780005334,-0.26279155701235113,1.9156143802872667,0.057014860115166446,0.15384615384615385,No
GMM,58,V8Neut,91,91,265.0976501297165,217.51247359959635,-47.58517653012015,1.006853837494201,0.31536778308527247,0.18681318681318682,No
GMM,59,V9Neut,91,91,935.7140911647251,918.3164433646988,-17.397647800026334,0.11986983338528476,0.9047201216905504,0.2087912087912088,No
GMM,60,V7_ACE2,91,91,334.41255225716054,309.0202316058861,-25.392320651274417,0.47208996277289683,0.6374347356321137,0.17582417582417584,No
GMM,61,V8_ACE2,91,91,136.17588026444992,121.34149180729311,-14.834388457156805,0.6779390638757881,0.49868086747738893,0.38461538461538464,No
GMM,62,V8b_ACE2,91,91,694.1192100441062,699.491791840438,5.372581796331815,-0.07510041888507057,0.9402184378988852,0.08791208791208792,No
GMM,63,V9_ACE2,91,91,523.224073766352,508.1425985661182,-15.081475200233854,0.2004073885619319,0.8413883303172754,0.2087912087912088,No
